id,descFeedback,rate,product_id,user_id
1752,Very good quality.,3,4638,13
1753,Very good quality.,3,3483,13
1754,Very good quality.,4,2828,13
1755,Not bad.,4,4610,13
1756,Will buy again!,5,5257,13
1757,Very good quality.,3,2347,13
1758,Could be better.,4,2923,13
1759,Will buy again!,3,3172,13
1760,Could be better.,1,3505,13
1761,Excellent product!,5,3227,13
1762,Will buy again!,5,5877,13
1763,Very good quality.,3,4736,13
1764,Very good quality.,5,2557,13
1765,Did not like it.,2,5938,13
1766,Could be better.,5,3669,13
1767,Could be better.,3,6586,13
1768,Could be better.,5,1114,13
1769,Excellent product!,3,5265,13
1770,Did not like it.,2,2515,13
1771,Not bad.,5,3850,13
1772,Will buy again!,4,5952,13
1773,Will buy again!,1,5040,13
1774,Very good quality.,3,3404,13
1775,Did not like it.,5,5560,13
1776,Excellent product!,1,2221,13
1777,Could be better.,1,6005,13
1778,Very good quality.,5,3693,13
1779,Not bad.,5,3688,13
1780,Excellent product!,1,1709,13
1781,Will buy again!,1,184,13
1782,Very good quality.,3,1843,13
1783,Will buy again!,4,2596,13
1784,Will buy again!,3,2065,13
1785,Excellent product!,1,4008,13
1786,Very good quality.,1,238,13
1787,Could be better.,3,3689,13
1788,Very good quality.,1,797,13
1789,Not bad.,4,3499,13
1790,Will buy again!,5,6745,13
1791,Will buy again!,3,1873,13
1792,Will buy again!,3,4402,13
1793,Very good quality.,1,6804,13
1794,Could be better.,2,3808,13
1795,Not bad.,1,6113,13
1796,Will buy again!,1,278,13
1797,Not bad.,1,6926,13
1798,Excellent product!,2,5493,13
1799,Very good quality.,1,1526,13
1800,Excellent product!,5,3792,13
1801,Will buy again!,4,3396,13
1802,Excellent product!,2,4726,14
1803,Could be better.,5,2571,14
1804,Did not like it.,1,1150,14
1805,Not bad.,5,3966,14
1806,Excellent product!,4,228,14
1807,Could be better.,3,4638,14
1808,Excellent product!,2,757,14
1809,Not bad.,2,682,14
1810,Could be better.,2,4139,14
1811,Very good quality.,4,1244,14
1812,Will buy again!,1,1672,14
1813,Not bad.,5,240,14
1814,Did not like it.,1,823,14
1815,Could be better.,5,196,14
1816,Will buy again!,2,1962,14
1817,Excellent product!,3,2591,14
1818,Did not like it.,3,1467,14
1819,Will buy again!,3,5553,14
1820,Did not like it.,2,6780,14
1821,Did not like it.,3,4394,14
1822,Will buy again!,2,6753,14
1823,Did not like it.,2,6694,14
1824,Will buy again!,5,4631,14
1825,Excellent product!,5,639,14
1826,Could be better.,2,613,14
1827,Not bad.,2,5284,14
1828,Will buy again!,3,1037,14
1829,Not bad.,5,1471,14
1830,Will buy again!,1,5143,14
1831,Will buy again!,1,956,14
1832,Excellent product!,4,6810,14
1833,Very good quality.,5,3018,14
1834,Could be better.,2,3760,14
1835,Not bad.,1,6564,14
1836,Will buy again!,3,2019,14
1837,Could be better.,5,4452,14
1838,Could be better.,1,6404,14
1839,Did not like it.,5,6412,14
1840,Not bad.,1,6977,14
1841,Very good quality.,5,2919,14
1842,Could be better.,1,6867,14
1843,Not bad.,1,3250,14
1844,Very good quality.,1,3187,14
1845,Could be better.,1,454,14
1846,Not bad.,4,2947,14
1847,Not bad.,5,2936,14
1848,Could be better.,1,6549,14
1849,Will buy again!,3,1439,14
1850,Not bad.,4,3379,14
1851,Very good quality.,2,1391,14
1852,Could be better.,2,4744,14
1853,Not bad.,3,2038,14
1854,Not bad.,4,5478,14
1855,Will buy again!,1,5548,14
1856,Very good quality.,5,5607,14
1857,Excellent product!,5,4523,14
1858,Not bad.,1,5386,14
1859,Not bad.,2,6795,14
1860,Did not like it.,5,4949,14
1861,Will buy again!,2,1402,14
1862,Excellent product!,4,5664,14
1863,Could be better.,2,3422,14
1864,Not bad.,2,6058,14
1865,Will buy again!,2,590,14
1866,Could be better.,2,1540,14
1867,Will buy again!,5,1860,14
1868,Very good quality.,2,3533,14
1869,Could be better.,3,4351,14
1870,Did not like it.,2,4396,14
1871,Did not like it.,2,1661,14
1872,Could be better.,3,992,14
1873,Very good quality.,1,6791,14
1874,Did not like it.,4,4398,14
1875,Very good quality.,3,2956,14
1876,Will buy again!,4,1681,14
1877,Not bad.,5,5122,14
1878,Did not like it.,3,4930,14
1879,Did not like it.,1,210,14
1880,Could be better.,2,6926,14
1881,Excellent product!,2,2167,14
1882,Did not like it.,3,692,14
1883,Very good quality.,3,5691,14
1884,Not bad.,3,1354,14
1885,Excellent product!,1,1130,14
1886,Will buy again!,4,4841,14
1887,Will buy again!,1,4719,14
1888,Not bad.,4,2323,14
1889,Did not like it.,1,3845,14
1890,Did not like it.,3,2654,14
1891,Very good quality.,3,5906,14
1892,Will buy again!,3,6342,14
1893,Not bad.,5,5215,14
1894,Not bad.,3,572,14
1895,Excellent product!,5,6348,14
1896,Did not like it.,1,3624,14
1897,Will buy again!,4,3867,14
1898,Very good quality.,2,3464,14
1899,Very good quality.,1,1435,14
1900,Excellent product!,4,6353,14
1901,Could be better.,2,6385,14
1902,Could be better.,5,6023,14
1903,Could be better.,5,3543,14
1904,Not bad.,2,6134,14
1905,Very good quality.,3,6538,14
1906,Not bad.,1,5159,14
1907,Could be better.,3,5224,14
1908,Did not like it.,5,6403,14
1909,Very good quality.,5,1129,14
1910,Not bad.,3,1657,14
1911,Could be better.,3,3097,14
1912,Could be better.,3,1038,14
1913,Very good quality.,4,5418,14
1914,Very good quality.,5,1952,14
1915,Very good quality.,5,1438,14
1916,Will buy again!,2,449,14
1917,Excellent product!,5,2107,14
1918,Not bad.,4,2730,14
1919,Very good quality.,1,2274,14
1920,Did not like it.,2,5833,14
1921,Will buy again!,2,6344,14
1922,Very good quality.,4,6237,14
1923,Not bad.,5,5601,14
1924,Did not like it.,5,6547,14
1925,Not bad.,4,5098,14
1926,Very good quality.,4,3634,14
1927,Not bad.,1,2122,14
1928,Excellent product!,1,4659,14
1929,Very good quality.,3,3476,14
1930,Could be better.,3,4054,14
1931,Will buy again!,2,1424,14
1932,Very good quality.,5,1263,14
1933,Will buy again!,1,4465,14
1934,Very good quality.,2,4965,14
1935,Very good quality.,4,3185,14
1936,Could be better.,2,3881,14
1937,Did not like it.,1,5460,14
1938,Did not like it.,4,825,14
1939,Did not like it.,3,1358,14
1940,Could be better.,1,5387,14
1941,Did not like it.,3,1211,14
1942,Excellent product!,5,203,14
1943,Very good quality.,4,202,14
1944,Excellent product!,2,2576,14
1945,Not bad.,2,254,14
1946,Could be better.,4,833,14
1947,Excellent product!,1,5759,14
1948,Could be better.,4,6351,14
1949,Could be better.,1,1169,14
1950,Will buy again!,5,1746,15
1951,Will buy again!,4,78,15
1952,Did not like it.,5,5300,15
1953,Excellent product!,2,257,15
1954,Excellent product!,4,3030,15
1955,Not bad.,3,5899,15
1956,Not bad.,3,118,15
1957,Not bad.,5,2498,15
1958,Not bad.,2,4654,15
1959,Not bad.,4,3882,15
1960,Very good quality.,4,5933,15
1961,Excellent product!,2,5700,15
1962,Very good quality.,1,3469,15
1963,Will buy again!,2,1095,15
1964,Excellent product!,4,5113,15
1965,Will buy again!,5,3317,15
1966,Not bad.,1,43,15
1967,Could be better.,4,1961,15
1968,Very good quality.,1,6944,15
1969,Very good quality.,4,4981,15
1970,Did not like it.,5,4582,15
1971,Very good quality.,1,4503,15
1972,Very good quality.,1,1817,15
1973,Very good quality.,5,6459,15
1974,Could be better.,2,506,15
1975,Will buy again!,4,3288,15
1976,Will buy again!,2,3962,15
1977,Will buy again!,3,3509,15
1978,Not bad.,2,395,15
1979,Will buy again!,3,1906,15
1980,Did not like it.,3,2947,15
1981,Very good quality.,1,3252,15
1982,Not bad.,4,554,15
1983,Excellent product!,5,3439,15
1984,Could be better.,1,1276,15
1985,Could be better.,1,3208,15
1986,Will buy again!,3,5783,15
1987,Will buy again!,2,5478,15
1988,Very good quality.,3,6167,15
1989,Very good quality.,4,5095,15
1990,Very good quality.,3,1439,15
1991,Very good quality.,4,3386,15
1992,Did not like it.,2,669,15
1993,Did not like it.,2,970,15
1994,Very good quality.,5,1346,15
1995,Excellent product!,1,1258,15
1996,Not bad.,5,6618,15
1997,Excellent product!,1,6213,15
1998,Very good quality.,4,5011,15
1999,Not bad.,4,699,15
2000,Could be better.,3,345,15
2001,Very good quality.,3,1071,15
2002,Excellent product!,2,5164,15
2003,Could be better.,3,2881,15
2004,Did not like it.,5,5562,15
2005,Excellent product!,3,6709,15
2006,Will buy again!,2,2061,15
2007,Very good quality.,1,3305,15
2008,Very good quality.,2,5614,15
2009,Could be better.,5,6834,15
2010,Could be better.,3,559,15
2011,Could be better.,4,4709,15
2012,Very good quality.,1,6313,15
2013,Excellent product!,2,6340,15
2014,Not bad.,2,4938,15
2015,Will buy again!,1,131,15
2016,Very good quality.,1,3044,15
2017,Could be better.,3,3360,15
2018,Did not like it.,1,262,15
2019,Excellent product!,2,2896,15
2020,Could be better.,3,2852,15
2021,Will buy again!,2,1923,15
2022,Not bad.,4,1569,15
2023,Excellent product!,5,761,15
2024,Very good quality.,1,5017,15
2025,Could be better.,4,498,15
2026,Very good quality.,2,2619,15
2027,Could be better.,1,5115,15
2028,Could be better.,1,4323,15
2029,Excellent product!,2,1137,15
2030,Did not like it.,4,6311,15
2031,Not bad.,5,5613,15
2032,Excellent product!,3,575,15
2033,Did not like it.,3,6725,15
2034,Did not like it.,4,1743,15
2035,Very good quality.,4,5812,15
2036,Did not like it.,5,4887,15
2037,Excellent product!,1,2227,15
2038,Will buy again!,3,811,15
2039,Will buy again!,2,2918,15
2040,Could be better.,5,1218,15
2041,Not bad.,4,4866,15
2042,Not bad.,2,3002,15
2043,Will buy again!,1,2489,15
2044,Excellent product!,3,4515,15
2045,Did not like it.,1,5936,15
2046,Very good quality.,5,1909,15
2047,Excellent product!,4,1141,15
2048,Will buy again!,2,3390,15
2049,Will buy again!,2,6158,15
2050,Could be better.,1,4889,15
2051,Not bad.,2,2307,15
2052,Not bad.,5,2242,15
2053,Will buy again!,4,1609,15
2054,Could be better.,3,208,15
2055,Not bad.,2,3462,15
2056,Will buy again!,3,3573,15
2057,Will buy again!,4,2535,15
2058,Will buy again!,2,1232,15
2059,Very good quality.,3,5291,15
2060,Excellent product!,5,2000,15
2061,Not bad.,1,430,15
2062,Could be better.,2,5279,15
2063,Could be better.,2,6584,15
2064,Will buy again!,2,2256,15
2065,Very good quality.,3,1863,15
2066,Could be better.,1,2115,15
2067,Will buy again!,2,6190,15
2068,Will buy again!,2,5409,15
2069,Not bad.,5,424,15
2070,Very good quality.,5,3539,15
2071,Excellent product!,5,3160,15
2072,Excellent product!,1,1007,15
2073,Will buy again!,1,5028,15
2074,Could be better.,5,5454,15
2075,Did not like it.,4,4864,15
2076,Excellent product!,4,1797,15
2077,Did not like it.,4,272,15
2078,Will buy again!,3,3304,15
2079,Could be better.,3,5001,15
2080,Did not like it.,2,2373,15
2081,Excellent product!,1,1176,15
2082,Did not like it.,5,1558,15
2083,Excellent product!,4,5120,15
2084,Excellent product!,3,3549,15
2085,Did not like it.,2,6031,15
2086,Will buy again!,3,6936,15
2087,Will buy again!,4,6553,15
2088,Could be better.,3,2004,15
2089,Very good quality.,1,2095,15
2090,Excellent product!,3,3383,15
2091,Will buy again!,2,3664,15
2092,Will buy again!,1,6378,15
2093,Could be better.,2,1101,15
2094,Did not like it.,2,1975,16
2095,Did not like it.,5,4454,16
2096,Will buy again!,2,4462,16
2097,Not bad.,3,4699,16
2098,Excellent product!,2,2692,16
2099,Very good quality.,2,2849,16
2100,Did not like it.,1,5203,16
2101,Very good quality.,2,5428,16
2102,Not bad.,4,1807,16
2103,Excellent product!,1,3055,16
2104,Could be better.,3,4047,16
2105,Could be better.,2,1905,16
2106,Will buy again!,3,6927,16
2107,Will buy again!,1,2303,16
2108,Did not like it.,5,4232,16
2109,Will buy again!,5,2175,16
2110,Very good quality.,1,6416,16
2111,Will buy again!,5,6485,16
2112,Could be better.,3,1317,16
2113,Very good quality.,2,4275,16
2114,Very good quality.,3,3661,16
2115,Excellent product!,2,1231,16
2116,Not bad.,4,4202,16
2117,Excellent product!,1,381,16
2118,Excellent product!,4,5225,16
2119,Not bad.,5,6240,16
2120,Will buy again!,2,4999,16
2121,Will buy again!,5,6031,16
2122,Excellent product!,2,6054,16
2123,Excellent product!,5,4727,16
2124,Could be better.,1,2632,16
2125,Could be better.,5,5694,16
2126,Could be better.,4,5098,16
2127,Could be better.,4,3077,16
2128,Not bad.,4,5483,16
2129,Very good quality.,5,4844,16
2130,Very good quality.,5,4850,16
2131,Excellent product!,3,4537,16
2132,Did not like it.,1,5526,16
2133,Will buy again!,2,3063,16
2134,Very good quality.,3,1165,16
2135,Very good quality.,4,3700,16
2136,Not bad.,5,6657,16
2137,Will buy again!,3,6995,16
2138,Will buy again!,3,5845,16
2139,Could be better.,5,1967,16
2140,Very good quality.,3,5239,16
2141,Excellent product!,1,2781,16
2142,Did not like it.,3,4383,16
2143,Did not like it.,3,3973,16
2144,Very good quality.,1,5107,16
2145,Could be better.,3,3908,16
2146,Could be better.,4,329,16
2147,Will buy again!,3,6194,16
2148,Will buy again!,4,3438,16
2149,Very good quality.,1,3800,16
2150,Did not like it.,1,392,16
2151,Excellent product!,5,5599,16
2152,Excellent product!,4,6532,16
2153,Not bad.,1,150,16
2154,Will buy again!,4,896,16
2155,Did not like it.,1,3751,16
2156,Did not like it.,3,1829,16
2157,Very good quality.,3,2378,16
2158,Not bad.,1,398,16
2159,Did not like it.,3,2916,16
2160,Could be better.,3,4483,16
2161,Did not like it.,4,4056,16
2162,Will buy again!,5,653,16
2163,Excellent product!,1,6421,16
2164,Could be better.,2,2961,16
2165,Could be better.,3,2830,16
2166,Very good quality.,2,3667,16
2167,Could be better.,5,502,16
2168,Could be better.,5,6435,16
2169,Excellent product!,3,1335,16
2170,Excellent product!,3,5308,16
2171,Very good quality.,3,5856,16
2172,Will buy again!,3,3999,16
2173,Not bad.,5,5791,16
2174,Excellent product!,5,2958,16
2175,Could be better.,4,5379,16
2176,Excellent product!,2,4696,16
2177,Excellent product!,2,6765,16
2178,Could be better.,4,277,16
2179,Very good quality.,3,2121,16
2180,Excellent product!,3,5877,16
2181,Could be better.,2,227,16
2182,Could be better.,1,5318,16
2183,Very good quality.,5,288,16
2184,Very good quality.,4,4524,16
2185,Not bad.,2,4751,16
2186,Will buy again!,2,3910,16
2187,Excellent product!,3,6438,16
2188,Did not like it.,1,3775,16
2189,Excellent product!,1,3982,16
2190,Very good quality.,5,3041,16
2191,Will buy again!,2,700,16
2192,Not bad.,2,2878,16
2193,Not bad.,5,726,16
2194,Will buy again!,2,2536,16
2195,Excellent product!,4,1883,16
2196,Excellent product!,3,2556,16
2197,Excellent product!,3,5472,16
2198,Will buy again!,1,6452,16
2199,Very good quality.,4,3123,16
2200,Will buy again!,1,3697,16
2201,Very good quality.,3,5918,16
2202,Could be better.,5,5182,16
2203,Could be better.,4,2402,16
2204,Very good quality.,5,5284,16
2205,Could be better.,5,520,16
2206,Excellent product!,4,4588,16
2207,Could be better.,1,4242,16
2208,Will buy again!,3,2335,16
2209,Not bad.,1,3855,16
2210,Excellent product!,2,6312,16
2211,Very good quality.,4,2529,16
2212,Very good quality.,2,5091,16
2213,Did not like it.,2,5148,16
2214,Very good quality.,4,3629,16
2215,Very good quality.,1,5921,16
2216,Excellent product!,1,6238,16
2217,Did not like it.,5,6716,16
2218,Not bad.,3,6997,16
2219,Excellent product!,5,423,16
2220,Not bad.,4,3010,16
2221,Did not like it.,4,2639,16
2222,Excellent product!,4,2562,16
2223,Will buy again!,5,4745,16
2224,Very good quality.,2,1282,16
2225,Did not like it.,5,948,16
2226,Excellent product!,1,223,16
2227,Did not like it.,4,1798,16
2228,Excellent product!,2,2833,16
2229,Excellent product!,1,658,16
2230,Excellent product!,3,469,16
2231,Very good quality.,5,5175,16
2232,Did not like it.,4,4991,16
2233,Not bad.,3,3073,16
2234,Very good quality.,3,1365,16
2235,Not bad.,3,724,16
2236,Did not like it.,2,1486,16
2237,Not bad.,5,1663,16
2238,Did not like it.,4,761,16
2239,Excellent product!,2,1692,16
2240,Not bad.,2,4018,16
2241,Could be better.,4,5365,16
2242,Very good quality.,1,2826,16
2243,Did not like it.,1,5731,16
2244,Very good quality.,2,2927,16
2245,Excellent product!,1,6586,16
2246,Could be better.,3,3925,16
2247,Will buy again!,3,3003,16
2248,Excellent product!,5,4693,16
2249,Did not like it.,5,2892,17
2250,Excellent product!,4,3678,17
2251,Excellent product!,5,6726,17
2252,Not bad.,1,518,17
2253,Excellent product!,3,6770,17
2254,Will buy again!,1,5752,17
2255,Will buy again!,2,6635,17
2256,Excellent product!,5,5757,17
2257,Very good quality.,3,6920,17
2258,Excellent product!,4,4101,17
2259,Very good quality.,5,4908,17
2260,Not bad.,2,3995,17
2261,Excellent product!,1,4012,17
2262,Not bad.,4,2466,17
2263,Excellent product!,3,10,17
2264,Could be better.,1,2809,17
2265,Could be better.,1,564,17
2266,Very good quality.,1,6741,17
2267,Could be better.,1,6231,17
2268,Could be better.,4,2598,17
2269,Very good quality.,5,1049,17
2270,Did not like it.,3,3326,17
2271,Did not like it.,4,2219,17
2272,Will buy again!,2,938,17
2273,Excellent product!,4,5245,17
2274,Will buy again!,2,4505,17
2275,Not bad.,5,4988,17
2276,Could be better.,2,2725,17
2277,Did not like it.,3,86,17
2278,Very good quality.,2,2301,17
2279,Very good quality.,1,2527,17
2280,Did not like it.,3,5899,17
2281,Will buy again!,5,1710,17
2282,Will buy again!,4,6986,17
2283,Excellent product!,1,6788,17
2284,Will buy again!,1,6588,17
2285,Very good quality.,5,1024,17
2286,Not bad.,1,5395,17
2287,Not bad.,2,4484,17
2288,Will buy again!,1,3086,17
2289,Will buy again!,5,3680,17
2290,Did not like it.,5,2683,17
2291,Could be better.,2,5338,17
2292,Excellent product!,3,6383,17
2293,Will buy again!,4,5181,17
2294,Not bad.,3,6079,17
2295,Not bad.,1,3228,17
2296,Excellent product!,4,3875,17
2297,Not bad.,5,698,17
2298,Very good quality.,2,6872,17
2299,Not bad.,4,6406,17
2300,Could be better.,3,4578,17
2301,Excellent product!,5,6847,17
2302,Did not like it.,1,3473,17
2303,Excellent product!,4,6947,17
2304,Did not like it.,1,5928,17
2305,Could be better.,5,4436,17
2306,Excellent product!,3,6063,17
2307,Did not like it.,2,6171,17
2308,Very good quality.,4,5188,17
2309,Excellent product!,1,5072,17
2310,Could be better.,2,4603,17
2311,Very good quality.,4,3703,17
2312,Could be better.,4,6531,17
2313,Will buy again!,5,2628,17
2314,Not bad.,5,5031,17
2315,Excellent product!,5,881,17
2316,Could be better.,3,2458,17
2317,Did not like it.,4,4019,17
2318,Did not like it.,1,6224,17
2319,Will buy again!,1,2804,17
2320,Will buy again!,4,4513,17
2321,Very good quality.,2,6911,17
2322,Did not like it.,5,4111,17
2323,Will buy again!,1,2098,17
2324,Not bad.,3,6215,17
2325,Could be better.,3,4631,17
2326,Did not like it.,3,3780,17
2327,Did not like it.,5,5108,17
2328,Will buy again!,3,563,17
2329,Will buy again!,1,1545,17
2330,Did not like it.,4,5030,17
2331,Did not like it.,3,6693,17
2332,Not bad.,4,1754,17
2333,Did not like it.,1,3094,17
2334,Could be better.,4,4233,17
2335,Not bad.,3,2272,17
2336,Very good quality.,2,1107,17
2337,Very good quality.,5,279,17
2338,Will buy again!,1,6898,17
2339,Not bad.,1,1256,17
2340,Not bad.,1,3043,17
2341,Could be better.,3,5385,17
2342,Could be better.,2,4112,17
2343,Will buy again!,4,3859,17
2344,Did not like it.,5,964,17
2345,Very good quality.,5,5725,17
2346,Excellent product!,4,5660,17
2347,Not bad.,3,5869,17
2348,Could be better.,5,2977,17
2349,Did not like it.,3,2016,17
2350,Not bad.,1,2580,17
2351,Excellent product!,4,3229,17
2352,Very good quality.,2,3657,17
2353,Very good quality.,4,6148,17
2354,Could be better.,2,6787,17
2355,Not bad.,4,1050,17
2356,Excellent product!,3,6146,17
2357,Excellent product!,5,488,17
2358,Very good quality.,4,1508,17
2359,Not bad.,4,3205,17
2360,Not bad.,4,4881,17
2361,Did not like it.,4,4488,17
2362,Not bad.,2,4577,17
2363,Will buy again!,5,4018,17
2364,Will buy again!,4,220,17
2365,Will buy again!,4,1612,17
2366,Very good quality.,4,6661,17
2367,Not bad.,4,1503,17
2368,Did not like it.,4,5197,17
2369,Not bad.,4,3355,17
2370,Very good quality.,4,3413,17
2371,Did not like it.,4,2806,17
2372,Did not like it.,2,3522,17
2373,Could be better.,1,1323,17
2374,Did not like it.,2,2033,17
2375,Very good quality.,1,299,17
2376,Excellent product!,3,4143,17
2377,Not bad.,5,632,17
2378,Excellent product!,2,5151,17
2379,Not bad.,4,2475,17
2380,Did not like it.,2,1366,17
2381,Could be better.,5,1326,17
2382,Will buy again!,1,5014,17
2383,Excellent product!,5,6127,17
2384,Could be better.,2,2510,17
2385,Will buy again!,2,2258,17
2386,Very good quality.,1,6365,17
2387,Did not like it.,4,217,17
2388,Did not like it.,4,4325,17
2389,Very good quality.,2,2387,17
2390,Very good quality.,3,6382,17
2391,Excellent product!,2,6305,17
2392,Could be better.,1,662,17
2393,Very good quality.,3,802,17
2394,Very good quality.,3,828,17
2395,Very good quality.,4,171,17
2396,Excellent product!,1,4254,17
2397,Excellent product!,5,4874,17
2398,Did not like it.,4,2953,17
2399,Could be better.,4,2459,17
2400,Very good quality.,2,6668,17
2401,Very good quality.,4,4683,17
2402,Did not like it.,4,783,18
2403,Excellent product!,5,2675,18
2404,Did not like it.,5,1281,18
2405,Will buy again!,1,4017,18
2406,Could be better.,4,6222,18
2407,Very good quality.,2,4901,18
2408,Excellent product!,5,2487,18
2409,Not bad.,4,130,18
2410,Not bad.,3,2239,18
2411,Excellent product!,5,3818,18
2412,Could be better.,1,4516,18
2413,Could be better.,3,2762,18
2414,Excellent product!,4,2048,18
2415,Did not like it.,3,3166,18
2416,Will buy again!,2,1788,18
2417,Not bad.,2,2512,18
2418,Did not like it.,4,795,18
2419,Excellent product!,4,870,18
2420,Could be better.,5,711,18
2421,Could be better.,4,5068,18
2422,Will buy again!,5,2810,18
2423,Could be better.,4,5539,18
2424,Will buy again!,1,3753,18
2425,Did not like it.,4,3127,18
2426,Excellent product!,2,5842,18
2427,Not bad.,2,6669,18
2428,Could be better.,5,4095,18
2429,Very good quality.,1,5990,18
2430,Will buy again!,1,2155,18
2431,Not bad.,1,6424,18
2432,Will buy again!,1,3865,18
2433,Excellent product!,5,3564,18
2434,Will buy again!,3,6936,18
2435,Did not like it.,1,2867,18
2436,Could be better.,2,4755,18
2437,Did not like it.,3,2688,18
2438,Could be better.,5,1372,18
2439,Excellent product!,3,1343,18
2440,Did not like it.,2,367,18
2441,Will buy again!,5,4643,18
2442,Could be better.,3,3654,18
2443,Did not like it.,3,4709,18
2444,Did not like it.,3,3690,18
2445,Will buy again!,4,89,18
2446,Very good quality.,3,3656,18
2447,Not bad.,4,6015,18
2448,Did not like it.,4,5212,18
2449,Not bad.,5,6184,18
2450,Very good quality.,4,861,18
2451,Will buy again!,5,2900,18
2452,Did not like it.,1,4715,18
2453,Did not like it.,4,6112,18
2454,Excellent product!,4,4269,18
2455,Excellent product!,1,1075,18
2456,Will buy again!,4,2380,18
2457,Very good quality.,5,4976,18
2458,Did not like it.,3,952,18
2459,Could be better.,3,155,18
2460,Excellent product!,2,6308,18
2461,Did not like it.,2,5282,18
2462,Could be better.,3,1505,18
2463,Very good quality.,3,2304,18
2464,Did not like it.,5,4974,18
2465,Could be better.,1,6368,18
2466,Not bad.,2,520,18
2467,Will buy again!,3,3710,18
2468,Will buy again!,4,827,18
2469,Not bad.,4,374,18
2470,Could be better.,4,6901,18
2471,Very good quality.,2,6429,18
2472,Will buy again!,5,6303,18
2473,Not bad.,2,4333,18
2474,Did not like it.,2,5122,18
2475,Did not like it.,2,3419,18
2476,Not bad.,1,3849,18
2477,Did not like it.,4,5864,18
2478,Will buy again!,4,6719,18
2479,Not bad.,5,1429,18
2480,Excellent product!,1,5717,18
2481,Excellent product!,4,3014,18
2482,Very good quality.,4,6200,18
2483,Did not like it.,1,2171,18
2484,Not bad.,5,4449,18
2485,Could be better.,5,6252,18
2486,Did not like it.,2,6212,18
2487,Not bad.,2,5868,18
2488,Very good quality.,1,2965,18
2489,Very good quality.,2,5891,18
2490,Very good quality.,4,6279,18
2491,Very good quality.,2,1288,18
2492,Not bad.,4,5458,18
2493,Not bad.,1,6617,18
2494,Could be better.,4,2222,18
2495,Very good quality.,1,3402,18
2496,Very good quality.,2,2163,18
2497,Excellent product!,3,699,18
2498,Very good quality.,5,5640,18
2499,Will buy again!,1,507,18
2500,Not bad.,3,139,18
2501,Excellent product!,2,6450,18
2502,Excellent product!,4,3513,18
2503,Will buy again!,2,2088,18
2504,Excellent product!,5,2792,18
2505,Excellent product!,5,3577,18
2506,Excellent product!,2,4403,18
2507,Could be better.,3,2684,18
2508,Excellent product!,5,1198,18
2509,Will buy again!,1,2440,18
2510,Not bad.,1,3900,18
2511,Could be better.,4,6316,18
2512,Not bad.,2,553,18
2513,Did not like it.,2,2719,18
2514,Will buy again!,3,4513,18
2515,Very good quality.,4,1840,18
2516,Could be better.,5,5106,18
2517,Not bad.,5,3574,18
2518,Very good quality.,3,2672,18
2519,Not bad.,1,1188,18
2520,Did not like it.,2,6321,18
2521,Not bad.,5,3847,18
2522,Not bad.,4,766,18
2523,Not bad.,1,4411,18
2524,Did not like it.,4,6762,18
2525,Did not like it.,5,1752,18
2526,Did not like it.,5,1554,18
2527,Very good quality.,4,4551,18
2528,Very good quality.,5,6198,18
2529,Very good quality.,1,2879,18
2530,Could be better.,4,2089,18
2531,Very good quality.,5,4731,18
2532,Did not like it.,4,6298,18
2533,Could be better.,4,3444,18
2534,Will buy again!,2,728,18
2535,Could be better.,1,987,18
2536,Could be better.,4,4904,18
2537,Not bad.,3,5941,18
2538,Not bad.,1,327,18
2539,Will buy again!,4,6997,18
2540,Could be better.,2,2422,18
2541,Did not like it.,4,4738,18
2542,Did not like it.,2,2306,18
2543,Very good quality.,1,4697,18
2544,Not bad.,5,1926,19
2545,Will buy again!,3,3606,19
2546,Very good quality.,2,833,19
2547,Not bad.,1,582,19
2548,Not bad.,2,1383,19
2549,Excellent product!,2,329,19
2550,Will buy again!,3,5283,19
2551,Very good quality.,5,2382,19
2552,Could be better.,3,2993,19
2553,Not bad.,1,2927,19
2554,Could be better.,5,119,19
2555,Will buy again!,1,2042,19
2556,Will buy again!,2,5231,19
2557,Not bad.,5,6544,19
2558,Excellent product!,3,5391,19
2559,Very good quality.,2,5150,19
2560,Excellent product!,5,5021,19
2561,Did not like it.,1,411,19
2562,Very good quality.,4,4971,19
2563,Did not like it.,4,4423,19
2564,Did not like it.,1,3017,19
2565,Could be better.,3,3531,19
2566,Will buy again!,4,2665,19
2567,Not bad.,1,5880,19
2568,Very good quality.,4,2696,19
2569,Very good quality.,2,2925,19
2570,Did not like it.,3,3552,19
2571,Not bad.,3,3156,19
2572,Very good quality.,3,793,19
2573,Could be better.,1,5651,19
2574,Very good quality.,5,6138,19
2575,Very good quality.,5,2350,19
2576,Will buy again!,3,5883,19
2577,Did not like it.,5,1178,19
2578,Will buy again!,3,3621,19
2579,Very good quality.,1,466,19
2580,Not bad.,4,217,19
2581,Will buy again!,5,3064,19
2582,Very good quality.,5,5704,19
2583,Did not like it.,1,5845,19
2584,Did not like it.,1,2276,19
2585,Very good quality.,1,4233,19
2586,Did not like it.,2,1984,19
2587,Did not like it.,4,4375,19
2588,Will buy again!,1,4812,19
2589,Very good quality.,4,1681,19
2590,Excellent product!,3,1445,19
2591,Not bad.,5,771,19
2592,Will buy again!,1,5022,19
2593,Excellent product!,1,4322,19
2594,Very good quality.,1,6381,19
2595,Will buy again!,5,2474,19
2596,Not bad.,5,4653,19
